service_id,name,duration_value,price,special_price,deleted,created_date,updated_time,service_pricing_id
547,,30,35,35,f,2021-10-01 14:21:24.61855,2021-10-01 14:21:24.61855,921
550,,30,40,40,f,2021-10-01 15:31:49.321136,2021-10-01 15:31:49.321136,924
604,,75,45,45,f,2021-10-19 09:23:19.11243,2021-10-19 09:23:19.11243,1002
613,,50,35,35,f,2021-10-26 17:17:25.18501,2021-10-26 17:17:25.18501,1011
605,,75,55,55,f,2021-10-19 09:24:06.851487,2021-10-19 09:24:06.851487,1003
614,,50,40,40,f,2021-10-26 17:26:42.45267,2021-10-26 17:26:42.45267,1012
576,,15,15,15,f,2021-10-02 14:37:02.699918,2021-10-02 14:37:02.699918,968
606,,75,50,50,f,2021-10-19 09:25:05.644,2021-10-19 09:25:05.644,1004
615,,60,35,35,f,2021-10-26 17:50:01.372829,2021-10-26 17:50:01.372829,1013
607,,75,35,35,f,2021-10-19 09:26:19.544597,2021-10-19 09:26:19.544597,1005
571,,20,30,30,f,2021-10-02 14:22:57.970747,2021-10-02 14:22:57.970747,963
626,,90,60,60,f,2021-11-29 11:07:55.943654,2021-11-29 11:07:55.943654,1024
608,,75,60,60,f,2021-10-19 09:43:35.467753,2021-10-19 09:43:35.467753,1006
617,,30,50,50,f,2021-10-30 10:00:20.284824,2021-10-30 10:00:20.284824,1015
627,,100,80,80,f,2021-11-29 11:10:11.411798,2021-11-29 11:10:11.411798,1025
609,,75,40,40,f,2021-10-19 09:45:09.350896,2021-10-19 09:45:09.350896,1007
610,,75,50,50,f,2021-10-19 09:46:15.90605,2021-10-19 09:46:15.90605,1008
623,,60,50,50,f,2021-10-31 16:53:18.773193,2021-10-31 16:53:18.773193,1021
866,,100,85,70,f,2024-05-02 11:08:14.163013,2024-05-02 11:08:14.163013,1341
214,Strip Wax,60,70,70,f,2018-05-22 06:37:27.653906,2018-05-22 06:37:27.653906,434
628,,80,90,90,f,2021-11-29 11:18:42.326303,2021-11-29 11:18:42.326303,1026
629,,60,80,80,f,2021-11-29 11:21:09.086663,2021-11-29 11:21:09.086663,1027
594,,75,40,40,f,2021-10-12 14:42:06.499243,2021-10-12 14:42:06.499243,992
630,,30,"0","0",f,2021-12-06 14:28:47.271367,2021-12-06 14:28:47.271367,1028
595,,75,50,50,f,2021-10-12 14:44:18.441134,2021-10-12 14:44:18.441134,993
596,,75,40,40,f,2021-10-12 14:45:33.759226,2021-10-12 14:45:33.759226,994
76,Strip Wax,15,30,30,t,2018-05-10 08:56:04.583299,2018-05-10 08:56:04.583299,217
632,,20,15,15,f,2022-02-06 11:31:29.358743,2022-02-06 11:31:29.358743,1030
597,,75,50,50,f,2021-10-12 14:46:33.337803,2021-10-12 14:46:33.337803,995
633,,20,60,60,f,2022-02-11 13:19:01.272346,2022-02-11 13:19:01.272346,1031
456,,120,75,75,f,2021-09-01 13:57:55.374262,2021-09-01 13:57:55.374262,830
588,,15,20,20,f,2021-10-07 16:43:02.460086,2021-10-07 16:43:02.460086,986
634,,5,50,50,f,2022-02-12 11:46:36.720275,2022-02-12 11:46:36.720275,1032
589,,15,20,20,f,2021-10-07 16:44:42.242976,2021-10-07 16:44:42.242976,987
635,,10,50,50,f,2022-02-12 11:47:25.614572,2022-02-12 11:47:25.614572,1033
636,,20,50,50,f,2022-02-12 11:48:43.693368,2022-02-12 11:48:43.693368,1034
674,,105,100,100,f,2023-01-03 15:46:25.751343,2023-01-03 15:46:25.751343,1081
590,,20,30,30,f,2021-10-07 16:45:45.877825,2021-10-07 16:45:45.877825,988
591,,30,45,45,f,2021-10-07 16:47:35.237966,2021-10-07 16:47:35.237966,989
192,Long price,60,48,48,f,2018-05-11 05:59:30.161838,2018-05-11 05:59:30.161838,391
637,,5,"0","0",f,2022-02-14 11:55:29.410118,2022-02-14 11:55:29.410118,1035
177,Long price,120,180,144,f,2018-05-10 10:21:54.859749,2018-05-10 10:21:54.859749,339
313,Long price,40,35,28,f,2018-05-22 09:18:16.403829,2018-05-22 09:18:16.403829,592
214,Hot Wax,60,70,70,f,2018-05-22 06:37:27.651444,2018-05-22 06:37:27.651444,433
308,Medium price,25,18,18,t,2018-05-22 09:13:03.360672,2018-05-22 09:13:03.360672,576
192,Extra long price,60,53,53,f,2018-05-11 05:59:30.165462,2018-05-11 05:59:30.165462,392
978,Under Arms,20,25,25,f,2024-12-06 09:56:24.90922,2024-12-06 09:56:24.90922,1478
430,,15,37,37,f,2020-09-07 06:27:17.826937,2020-09-07 06:27:17.826937,803
319,Short price,40,20,16,f,2018-05-22 09:24:20.781841,2018-05-22 09:24:20.781841,608
655,,40,35,25,f,2022-08-03 14:00:14.815743,2022-08-03 14:00:14.815743,1053
92,,70,70,70,f,2018-05-10 09:17:55.182903,2018-05-10 09:17:55.182903,233
313,Extra long price,45,40,32,f,2018-05-22 09:18:16.406878,2018-05-22 09:18:16.406878,593
447,,60,40,40,f,2021-05-02 05:32:11.136446,2021-05-02 05:32:11.136446,820
183,Extra long price,40,48,48,f,2018-05-10 10:31:24.088444,2018-05-10 10:31:24.088444,363
864,,60,75,75,f,2024-05-01 13:06:10.547614,2024-05-01 13:06:10.547614,1339
81,,60,52,42,f,2018-05-10 09:12:04.889548,2018-05-10 09:12:04.889548,222
189,Extra Long price,30,42,42,f,2018-06-09 10:54:04.67346,2018-06-09 10:54:04.67346,665
365,Long price,100,78,78,f,2018-10-23 11:16:04.800706,2018-10-23 11:16:04.800706,689
460,,25,53,53,f,2021-09-01 14:06:52.421293,2021-09-01 14:06:52.421293,834
304,Long price,30,28,28,t,2018-05-22 09:08:12.834749,2018-05-22 09:08:12.834749,563
631,,80,80,70,t,2022-02-02 11:32:13.231676,2022-02-02 11:32:13.231676,1029
898,Threading,5,10,10,f,2024-07-04 16:20:50.165485,2024-07-04 16:20:50.165485,1382
442,,60,50,45,f,2020-10-02 15:22:58.229684,2020-10-02 15:22:58.229684,815
692,,90,75,75,f,2023-04-21 15:36:03.542983,2023-04-21 15:36:03.542983,1099
276,,20,25,25,f,2018-05-22 07:25:11.539804,2018-05-22 07:25:11.539804,505
433,,40,35,35,f,2020-09-22 08:51:54.943864,2020-09-22 08:51:54.943864,806
600,,60,50,50,f,2021-10-15 10:58:51.676548,2021-10-15 10:58:51.676548,998
344,Extra long price,60,60,60,t,2018-05-22 13:06:59.165063,2018-05-22 13:06:59.165063,657
187,Extra long price,100,82,82,f,2018-05-10 10:38:39.165183,2018-05-10 10:38:39.165183,379
586,,35,57,57,f,2021-10-06 21:48:31.184832,2021-10-06 21:48:31.184832,984
616,,20,35,35,f,2021-10-30 09:01:43.650243,2021-10-30 09:01:43.650243,1014
491,Wax,15,20,20,f,2021-10-02 09:50:47.872777,2021-10-02 09:50:47.872777,950
493,Threading,30,55,55,f,2021-10-02 09:50:12.00957,2021-10-02 09:50:12.00957,949
348,long price,30,33,33,f,2023-08-31 10:45:31.355927,2023-08-31 10:45:31.355927,1121
601,,60,50,45,f,2021-10-15 12:01:18.971876,2021-10-15 12:01:18.971876,999
711,Wax,5,8,8,f,2023-08-31 10:57:27.300051,2023-08-31 10:57:27.300051,1123
469,,70,65,65,f,2021-09-03 14:18:05.263985,2021-09-03 14:18:05.263985,843
711,Threading,5,6,6,f,2023-08-31 10:57:27.303664,2023-08-31 10:57:27.303664,1124
618,,10,20,20,f,2021-10-31 16:33:54.341323,2021-10-31 16:33:54.341323,1016
624,,30,35,35,f,2021-10-31 16:57:04.903961,2021-10-31 16:57:04.903961,1022
867,,1,2.99,2.99,f,2024-05-02 11:18:07.457287,2024-05-02 11:18:07.457287,1342
593,,1,"0.5",2.99,f,2021-10-12 12:40:49.444453,2021-10-12 12:40:49.444453,991
306,Extra long price,100,70,56,f,2022-08-09 11:10:03.319745,2022-08-09 11:10:03.319745,1059
647,,60,45,45,f,2022-07-04 15:48:31.413083,2022-07-04 15:48:31.413083,1045
664,Short price,25,45,36,f,2022-08-16 10:42:54.248432,2022-08-16 10:42:54.248432,1068
656,,20,15,15,f,2022-08-03 14:08:41.372319,2022-08-03 14:08:41.372319,1054
868,,1,3.99,3.99,f,2024-05-02 11:18:32.004926,2024-05-02 11:18:32.004926,1343
653,,30,20,15,f,2022-08-02 16:58:04.230522,2022-08-02 16:58:04.230522,1051
678,,60,50,40,f,2023-01-12 10:41:18.893191,2023-01-12 10:41:18.893191,1085
869,,1,4.99,4.99,f,2024-05-02 11:18:58.617583,2024-05-02 11:18:58.617583,1344
664,Extra long price,35,65,52,f,2022-08-16 10:42:54.258395,2022-08-16 10:42:54.258395,1071
662,,120,300,300,f,2022-08-09 12:14:01.239134,2022-08-09 12:14:01.239134,1066
305,Extra long price,120,80,64,f,2018-05-22 09:10:18.49872,2018-05-22 09:10:18.49872,568
280,,60,35,35,f,2018-05-22 07:29:49.47827,2018-05-22 07:29:49.47827,509
444,,60,50,50,f,2020-10-23 09:51:39.803071,2020-10-23 09:51:39.803071,817
675,,70,72,72,f,2023-01-03 15:47:59.66602,2023-01-03 15:47:59.66602,1082
641,,10,50,50,f,2022-05-31 13:00:01.321612,2022-05-31 13:00:01.321612,1039
304,short hair,25,20,16,t,2018-05-22 09:08:12.822941,2018-05-22 09:08:12.822941,561
978,Half Arms,40,35,35,f,2024-12-06 09:56:24.912,2024-12-06 09:56:24.912,1479
663,,120,NaN,NaN,f,2022-08-09 12:15:08.840912,2022-08-09 12:15:08.840912,1067
642,,20,13,13,f,2022-06-17 11:38:22.291639,2022-06-17 11:38:22.291639,1040
181,Extra Long Hair,190,95,95,t,2019-02-11 14:35:04.379912,2019-02-11 14:35:04.379912,697
677,,60,45,45,f,2023-01-10 11:46:02.945613,2023-01-10 11:46:02.945613,1084
482,,30,55,55,f,2021-09-04 11:51:12.280056,2021-09-04 11:51:12.280056,856
640,,60,50,40,f,2022-04-22 16:15:09.619447,2022-04-22 16:15:09.619447,1038
643,,5,6,6,f,2022-07-04 15:43:11.260771,2022-07-04 15:43:11.260771,1041
645,,20,20,20,f,2022-07-04 15:45:42.010425,2022-07-04 15:45:42.010425,1043
646,,40,15,15,f,2022-07-04 15:47:27.341151,2022-07-04 15:47:27.341151,1044
649,,40,30,30,f,2022-07-04 15:53:02.40496,2022-07-04 15:53:02.40496,1047
584,,40,45,45,f,2021-10-06 12:16:47.144308,2021-10-06 12:16:47.144308,982
310,Medium price,90,80,64,f,2018-05-22 09:15:26.500862,2018-05-22 09:15:26.500862,582
166,,30,20,20,f,2018-05-10 10:08:58.381864,2018-05-10 10:08:58.381864,317
384,,30,30,30,f,2019-06-07 11:38:12.736342,2019-06-07 11:38:12.736342,710
140,Threding,5,8,8,t,2018-05-10 09:48:13.241756,2018-05-10 09:48:13.241756,284
140,Waxing/Threading,5,12,12,f,2018-05-10 09:48:13.239083,2018-05-10 09:48:13.239083,283
689,,20,30,30,f,2023-04-15 12:55:25.928805,2023-04-15 12:55:25.928805,1096
474,,45,65,55,f,2021-09-04 11:40:03.684217,2021-09-04 11:40:03.684217,848
749,,180,160,160,f,2023-09-27 12:52:24.411701,2023-09-27 12:52:24.411701,1302
367,,60,100,80,f,2019-01-02 14:54:03.79227,2019-01-02 14:54:03.79227,692
707,,90,100,100,f,2023-07-30 10:53:00.315814,2023-07-30 10:53:00.315814,1117
314,Long price,120,90,72,f,2018-05-22 09:19:28.868766,2018-05-22 09:19:28.868766,596
651,,15,9,9,f,2022-07-17 15:07:50.075351,2022-07-17 15:07:50.075351,1049
303,Extra long price,25,55,55,f,2022-08-09 11:08:31.820167,2022-08-09 11:08:31.820167,1057
302,Extra long price,25,40,40,f,2022-08-09 11:08:54.107261,2022-08-09 11:08:54.107261,1058
200,THREADING,15,20,20,f,2020-08-15 08:44:10.653255,2020-08-15 08:44:10.653255,789
298,Long price,60,30,30,f,2018-05-22 08:58:41.414806,2018-05-22 08:58:41.414806,542
314,Extra long price,120,100,80,f,2018-05-22 09:19:28.87284,2018-05-22 09:19:28.87284,597
310,Extra long price,120,100,80,f,2022-08-09 11:17:15.072086,2022-08-09 11:17:15.072086,1061
181,Medium price,180,92,92,f,2018-05-10 10:28:42.017457,2018-05-10 10:28:42.017457,354
221,Strip Wax,50,45,45,f,2018-05-22 06:44:00.708923,2018-05-22 06:44:00.708923,446
294,Extra long price,120,90,72,f,2022-08-09 11:13:23.944455,2022-08-09 11:13:23.944455,1060
648,,70,50,50,f,2022-07-04 15:52:06.601124,2022-07-04 15:52:06.601124,1046
1027,,50,35,35,f,2025-03-06 12:27:49.415098,2025-03-06 12:27:49.415098,1560
659,,120,250,250,f,2022-08-09 12:09:54.005502,2022-08-09 12:09:54.005502,1063
898,Waxing,5,12,12,f,2024-07-04 16:20:50.166011,2024-07-04 16:20:50.166011,1383
1055,,1,14.5,14.5,f,2025-03-08 15:39:29.458877,2025-03-08 15:39:29.458877,1588
961,,60,40,40,f,2024-10-09 14:26:45.126212,2024-10-09 14:26:45.126212,1455
658,,10,10,10,f,2022-08-09 11:42:05.37002,2022-08-09 11:42:05.37002,1062
54,Threading,5,4,4,f,2018-05-10 08:14:22.823821,2018-05-10 08:14:22.823821,181
221,Hot Wax,50,45,45,f,2018-05-22 06:44:00.706054,2018-05-22 06:44:00.706054,445
199,THREADING,5,6,6,f,2020-08-15 08:41:06.726079,2020-08-15 08:41:06.726079,781
348,medium price,30,23,23,f,2023-08-31 10:45:31.355576,2023-08-31 10:45:31.355576,1122
660,,20,15,15,f,2022-08-09 12:10:45.188581,2022-08-09 12:10:45.188581,1064
661,,20,15,15,f,2022-08-09 12:13:09.60921,2022-08-09 12:13:09.60921,1065
203,Threading,5,1,1,t,2018-05-22 06:28:18.956516,2018-05-22 06:28:18.956516,414
199,Threading,5,5,5,t,2018-05-22 06:24:01.945303,2018-05-22 06:24:01.945303,406
77,Strip Wax,20,17,17,f,2018-05-10 08:58:14.695289,2018-05-10 08:58:14.695289,218
64,Strip Wax,10,12,12,t,2018-05-10 08:47:59.122033,2018-05-10 08:47:59.122033,198
226,Strip Wax,50,70,70,f,2018-05-22 06:49:59.084206,2018-05-22 06:49:59.084206,455
407,,25,20,20,f,2020-01-03 05:45:42.479852,2020-01-03 05:45:42.479852,743
652,,60,35,35,f,2022-07-23 11:26:54.290726,2022-07-23 11:26:54.290726,1050
644,,60,45,45,f,2022-07-04 15:44:53.114993,2022-07-04 15:44:53.114993,1042
654,,35,30,30,f,2022-08-03 11:03:45.365118,2022-08-03 11:03:45.365118,1052
979,Nipple,10,10,10,f,2024-12-06 10:03:31.403235,2024-12-06 10:03:31.403235,1481
870,,1,5.99,5.99,f,2024-05-02 11:19:32.667251,2024-05-02 11:19:32.667251,1345
676,,90,83,83,f,2023-01-03 15:49:36.854423,2023-01-03 15:49:36.854423,1083
132,,50,45,45,f,2018-05-10 09:41:20.120517,2018-05-10 09:41:20.120517,273
739,Short,60,40,40,f,2023-09-02 09:41:45.306767,2023-09-02 09:41:45.306767,1170
684,,7,10,10,t,2023-04-02 11:30:17.963595,2023-04-02 11:30:17.963595,1091
697,Short price,90,67,67,f,2023-05-09 10:33:49.083111,2023-05-09 10:33:49.083111,1104
533,,120,70,60,f,2021-09-24 13:47:46.7145,2021-09-24 13:47:46.7145,907
727,,45,50,45,f,2023-09-01 16:36:16.595652,2023-09-01 16:36:16.595652,1152
187,Short price,80,52,52,f,2018-05-10 10:38:39.153985,2018-05-10 10:38:39.153985,376
749,Short,120,90,80,t,2023-09-02 10:02:11.039653,2023-09-02 10:02:11.039653,1204
712,Waxing,5,15,12,f,2023-09-01 16:04:00.419563,2023-09-01 16:04:00.419563,1127
187,Medium price,90,62,62,f,2018-05-10 10:38:39.158961,2018-05-10 10:38:39.158961,377
58,Strip Wax,25,32,32,f,2018-05-10 08:24:18.966277,2018-05-10 08:24:18.966277,188
319,Medium price,40,25,20,f,2018-05-22 09:24:20.787169,2018-05-22 09:24:20.787169,609
489,Wax,5,10,10,f,2021-10-02 09:48:12.601112,2021-10-02 09:48:12.601112,942
489,Threading,5,8,8,f,2021-10-02 09:48:12.60542,2021-10-02 09:48:12.60542,943
303,Short price,25,35,35,f,2018-05-22 09:07:07.874205,2018-05-22 09:07:07.874205,558
718,Threading,5,8,6,f,2023-09-01 16:19:32.477951,2023-09-01 16:19:32.477951,1138
185,,90,54,54,f,2020-01-03 05:33:08.816614,2020-01-03 05:33:08.816614,735
300,Medium price,35,30,30,f,2018-05-22 09:01:11.662688,2018-05-22 09:01:11.662688,548
679,,60,50,40,f,2023-01-12 10:42:29.351883,2023-01-12 10:42:29.351883,1086
188,Short price,90,56,56,f,2018-05-10 10:41:56.999817,2018-05-10 10:41:56.999817,380
715,Waxing,5,9,6,f,2023-09-01 16:11:07.094801,2023-09-01 16:11:07.094801,1133
300,Long price,35,35,35,f,2018-05-22 09:01:11.667655,2018-05-22 09:01:11.667655,549
300,Short price,35,20,20,f,2018-05-22 09:01:11.657942,2018-05-22 09:01:11.657942,547
406,,45,48,48,f,2020-01-03 05:39:40.688575,2020-01-03 05:39:40.688575,741
300,Extra long price,35,40,40,f,2018-05-22 09:01:11.672769,2018-05-22 09:01:11.672769,550
294,Short price,120,60,48,f,2018-05-22 08:40:53.170953,2018-05-22 08:40:53.170953,525
422,,30,20,20,f,2020-07-11 14:26:29.469159,2020-07-11 14:26:29.469159,758
188,Medium price,90,68,68,f,2018-05-10 10:41:57.004347,2018-05-10 10:41:57.004347,381
297,Short price,120,80,64,f,2018-05-22 08:57:29.003049,2018-05-22 08:57:29.003049,536
697,Extra long price,120,97,97,f,2023-05-09 10:33:49.106417,2023-05-09 10:33:49.106417,1107
718,Waxing,5,10,8,f,2023-09-01 16:19:32.479676,2023-09-01 16:19:32.479676,1139
365,Short price,80,58,58,f,2018-10-23 11:16:04.787685,2018-10-23 11:16:04.787685,687
746,Medium,100,70,70,f,2023-09-02 09:55:19.833161,2023-09-02 09:55:19.833161,1193
365,Extra Long price,100,88,88,f,2018-10-23 11:16:04.807013,2018-10-23 11:16:04.807013,690
728,,45,45,35,f,2023-09-01 16:36:47.96492,2023-09-01 16:36:47.96492,1153
979,Chest,15,15,15,f,2024-12-06 10:03:31.407909,2024-12-06 10:03:31.407909,1482
185,Medium price,90,50,50,t,2018-05-10 10:36:01.948942,2018-05-10 10:36:01.948942,369
682,,15,20,20,f,2023-03-29 13:34:19.546022,2023-03-29 13:34:19.546022,1089
740,Long,60,45,45,f,2023-09-02 09:43:20.241997,2023-09-02 09:43:20.241997,1176
690,,60,70,70,f,2023-04-19 10:49:12.396012,2023-04-19 10:49:12.396012,1097
178,Medium price,100,40,30,t,2018-05-10 10:23:45.878495,2018-05-10 10:23:45.878495,342
343,Extra long price,60,20,20,t,2018-05-22 13:03:03.837909,2018-05-22 13:03:03.837909,653
899,Waxing,5,12,12,f,2024-07-04 16:21:48.510375,2024-07-04 16:21:48.510375,1385
746,Short,100,60,60,f,2023-09-02 09:55:19.828143,2023-09-02 09:55:19.828143,1192
115,,15,28,28,f,2018-05-10 09:29:19.481061,2018-05-10 09:29:19.481061,256
178,Extra long price,100,40,30,t,2018-05-10 10:23:45.886922,2018-05-10 10:23:45.886922,344
740,Medium,60,35,35,f,2023-09-02 09:43:20.223556,2023-09-02 09:43:20.223556,1175
178,Short price,80,40,30,t,2018-05-10 10:23:45.87411,2018-05-10 10:23:45.87411,341
735,,10,10,10,f,2023-09-01 16:46:12.248485,2023-09-01 16:46:12.248485,1160
979,Chest and Brest,40,35,35,f,2024-12-06 10:03:31.409614,2024-12-06 10:03:31.409614,1483
731,,75,75,60,f,2023-09-01 16:43:18.233163,2023-09-01 16:43:18.233163,1156
740,Short,60,30,30,f,2023-09-02 09:43:20.217484,2023-09-02 09:43:20.217484,1174
739,Long,60,55,55,f,2023-09-02 09:41:45.311609,2023-09-02 09:41:45.311609,1172
979,Stomach,50,40,40,f,2024-12-06 10:03:31.422507,2024-12-06 10:03:31.422507,1484
736,,15,10,10,f,2023-09-01 16:46:39.035277,2023-09-01 16:46:39.035277,1161
742,Short,10,10,10,f,2023-09-02 09:44:35.621075,2023-09-02 09:44:35.621075,1179
680,,30,40,40,f,2023-03-25 16:44:17.468293,2023-03-25 16:44:17.468293,1087
733,,45,45,45,f,2023-09-01 16:44:34.228635,2023-09-01 16:44:34.228635,1158
602,,60,50,40,f,2021-10-15 12:03:36.296465,2021-10-15 12:03:36.296465,1000
730,,60,40,40,f,2023-09-01 16:42:37.624475,2023-09-01 16:42:37.624475,1155
702,,20,40,40,f,2023-06-12 14:40:27.591794,2023-06-12 14:40:27.591794,1112
899,Threading,5,10,10,f,2024-07-04 16:21:48.507841,2024-07-04 16:21:48.507841,1384
705,,60,60,60,f,2023-06-24 17:58:56.616269,2023-06-24 17:58:56.616269,1115
963,,20,15,15,f,2024-10-09 14:27:45.589123,2024-10-09 14:27:45.589123,1457
720,Threading,5,10,8,f,2023-09-01 16:21:41.085267,2023-09-01 16:21:41.085267,1142
979,Full Back,60,60,60,f,2024-12-06 10:03:31.429635,2024-12-06 10:03:31.429635,1485
749,Long,120,110,100,t,2023-09-02 10:02:11.057165,2023-09-02 10:02:11.057165,1206
725,,20,50,25,f,2023-09-01 16:32:58.795148,2023-09-01 16:32:58.795148,1150
185,Extra long price,90,50,50,t,2018-05-10 10:36:01.954888,2018-05-10 10:36:01.954888,371
745,Long,90,85,85,f,2023-09-02 09:50:47.336873,2023-09-02 09:50:47.336873,1190
723,,15,15,12,f,2023-09-01 16:31:17.705281,2023-09-01 16:31:17.705281,1148
962,,60,35,35,f,2024-10-09 14:27:13.800258,2024-10-09 14:27:13.800258,1456
745,Short,90,65,65,f,2023-09-02 09:50:47.313332,2023-09-02 09:50:47.313332,1188
743,Extra Long,90,55,55,f,2023-09-02 09:47:47.838755,2023-09-02 09:47:47.838755,1183
856,,40,40,40,f,2024-03-18 13:21:24.545777,2024-03-18 13:21:24.545777,1328
691,,25,10,10,f,2023-04-20 19:28:04.797079,2023-04-20 19:28:04.797079,1098
738,Short,45,35,35,f,2023-09-02 09:39:36.56682,2023-09-02 09:39:36.56682,1166
716,Threading,10,7,5,f,2023-09-01 16:16:29.104446,2023-09-01 16:16:29.104446,1134
871,,1,6.99,6.99,f,2024-05-02 11:20:57.718788,2024-05-02 11:20:57.718788,1346
1100,,10,5,5,f,2025-04-05 15:19:43.393874,2025-04-05 15:19:43.393874,1633
665,,15,15,15,f,2022-08-16 11:32:25.485064,2022-08-16 11:32:25.485064,1072
681,,10,5,5,t,2023-03-29 13:26:42.645477,2023-03-29 13:26:42.645477,1088
319,Long price,50,30,24,f,2018-05-22 09:24:20.789413,2018-05-22 09:24:20.789413,610
668,,60,55,40,f,2022-09-01 09:28:52.021157,2022-09-01 09:28:52.021157,1075
716,Waxing,10,9,7,f,2023-09-01 16:16:29.107153,2023-09-01 16:16:29.107153,1135
703,,120,35,35,f,2023-06-13 15:48:52.024788,2023-06-13 15:48:52.024788,1113
183,Medium price,40,38,38,f,2018-05-10 10:31:24.078587,2018-05-10 10:31:24.078587,361
183,Short price,40,33,33,f,2018-05-10 10:31:24.073637,2018-05-10 10:31:24.073637,360
657,,30,30,30,f,2022-08-03 14:09:27.066657,2022-08-03 14:09:27.066657,1055
748,Short,180,90,90,f,2023-09-02 10:00:42.38453,2023-09-02 10:00:42.38453,1200
745,Extra Long,90,95,95,f,2023-09-02 09:50:47.344431,2023-09-02 09:50:47.344431,1191
189,Long price,30,37,37,f,2018-05-10 10:44:03.722122,2018-05-10 10:44:03.722122,386
755,From,90,65,65,f,2023-09-02 10:16:49.43825,2023-09-02 10:16:49.43825,1223
748,Extra Long,180,120,120,f,2023-09-02 10:00:42.393236,2023-09-02 10:00:42.393236,1203
683,,30,40,25,f,2023-03-31 13:35:18.665045,2023-03-31 13:35:18.665045,1090
706,,30,25,25,f,2023-06-26 12:23:42.049683,2023-06-26 12:23:42.049683,1116
738,Medium,45,40,40,f,2023-09-02 09:39:36.568825,2023-09-02 09:39:36.568825,1167
754,From,90,55,55,f,2023-09-02 10:14:56.19073,2023-09-02 10:14:56.19073,1222
747,Long,110,90,90,f,2023-09-02 09:59:02.05488,2023-09-02 09:59:02.05488,1198
748,Medium,180,100,100,f,2023-09-02 10:00:42.389622,2023-09-02 10:00:42.389622,1201
739,Medium,60,45,45,f,2023-09-02 09:41:45.307623,2023-09-02 09:41:45.307623,1171
750,Extra Long,120,240,220,f,2023-09-02 10:05:05.507981,2023-09-02 10:05:05.507981,1211
748,Long,180,110,110,f,2023-09-02 10:00:42.39117,2023-09-02 10:00:42.39117,1202
587,,60,70,60,f,2021-10-06 22:11:59.647041,2021-10-06 22:11:59.647041,985
750,Long,120,220,200,f,2023-09-02 10:05:05.504891,2023-09-02 10:05:05.504891,1210
666,,80,65,55,f,2022-09-01 09:23:49.130004,2022-09-01 09:23:49.130004,1073
345,Medium price,120,100,100,f,2018-05-22 13:14:41.746169,2018-05-22 13:14:41.746169,658
750,Medium,120,200,180,f,2023-09-02 10:05:05.488428,2023-09-02 10:05:05.488428,1209
738,Long,45,50,50,f,2023-09-02 09:39:36.570848,2023-09-02 09:39:36.570848,1168
745,Medium,90,75,75,f,2023-09-02 09:50:47.328167,2023-09-02 09:50:47.328167,1189
738,Extra Long,45,60,60,f,2023-09-02 09:39:36.573719,2023-09-02 09:39:36.573719,1169
704,,61,45,45,f,2023-06-17 10:09:56.100803,2023-06-17 10:09:56.100803,1114
729,,45,40,40,f,2023-09-01 16:38:17.070059,2023-09-01 16:38:17.070059,1154
667,,75,60,48,f,2022-09-01 09:26:34.83108,2022-09-01 09:26:34.83108,1074
741,Short,10,5,5,f,2023-09-02 09:44:00.210798,2023-09-02 09:44:00.210798,1178
739,Extra Long,60,65,65,f,2023-09-02 09:41:45.312738,2023-09-02 09:41:45.312738,1173
747,Short,110,70,70,f,2023-09-02 09:59:02.025846,2023-09-02 09:59:02.025846,1196
857,,40,40,40,f,2024-03-18 13:23:14.747721,2024-03-18 13:23:14.747721,1329
734,,90,85,70,f,2023-09-01 16:45:23.288441,2023-09-01 16:45:23.288441,1159
749,Medium,120,100,90,t,2023-09-02 10:02:11.049889,2023-09-02 10:02:11.049889,1205
753,Medium,40,30,30,f,2023-09-02 10:14:06.673652,2023-09-02 10:14:06.673652,1220
753,Long,40,40,40,f,2023-09-02 10:14:06.675835,2023-09-02 10:14:06.675835,1221
752,Medium,120,100,90,f,2023-09-02 10:08:15.512722,2023-09-02 10:08:15.512722,1217
724,,20,17,15,f,2023-09-01 16:31:58.687891,2023-09-01 16:31:58.687891,1149
726,,45,40,35,f,2023-09-01 16:35:06.167727,2023-09-01 16:35:06.167727,1151
720,Waxing,5,12,10,f,2023-09-01 16:21:41.091738,2023-09-01 16:21:41.091738,1143
732,,45,35,35,f,2023-09-01 16:43:56.762882,2023-09-01 16:43:56.762882,1157
639,,20,25,25,f,2022-03-03 13:06:23.012017,2022-03-03 13:06:23.012017,1037
749,Extra Long,120,120,110,t,2023-09-02 10:02:11.060124,2023-09-02 10:02:11.060124,1207
321,Short price,30,20,20,t,2018-05-22 09:26:37.604989,2018-05-22 09:26:37.604989,616
321,Medium price,30,20,20,t,2018-05-22 09:26:37.608699,2018-05-22 09:26:37.608699,617
751,Extra Long,120,105,100,f,2023-09-02 10:07:01.072809,2023-09-02 10:07:01.072809,1215
752,Short,120,90,80,f,2023-09-02 10:08:15.508324,2023-09-02 10:08:15.508324,1216
321,Long price,30,20,20,t,2018-05-22 09:26:37.612525,2018-05-22 09:26:37.612525,618
744,Long,90,80,80,f,2023-09-02 09:49:08.685807,2023-09-02 09:49:08.685807,1186
744,Extra Long,90,90,90,f,2023-09-02 09:49:08.687387,2023-09-02 09:49:08.687387,1187
751,Short,120,75,70,f,2023-09-02 10:07:01.061697,2023-09-02 10:07:01.061697,1212
